Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
42,blood,CBM_KE,5,OK,0.7866666666666666,0.7100389863547758,0.7076923076923076,0.631578947368421,0.648711943793911,0.33062326126679026,v26 main_pc0,17.9
42,blood,CBM_KE,6,OK,0.8,0.7816764132553606,0.7615546218487395,0.6213450292397661,0.64,0.35630522441317786,v25(p_c=0),15.6
42,blood,CBM_KE,7,OK,0.8,0.7456140350877193,0.7615546218487395,0.6213450292397661,0.64,0.35630522441317786,v26 main_pc0,22.8
42,blood,CBM_KE,8,OK,0.7702702702702703,0.7564499484004128,0.38513513513513514,0.5,0.4351145038167939,0.0,v26 main_pc0,7.9
42,blood,CBM_KE,9,OK,0.8243243243243243,0.8740970072239422,0.8284313725490196,0.6382868937048504,0.6653913043478261,0.426228831990631,v25(p_c=0),7.7
42,blood,CBM,0,OK,0.76,0.7534113060428851,0.6839622641509434,0.7090643274853801,0.6931818181818181,0.39222415548971395,v25(p_c=0),13.3
42,blood,CBM,1,OK,0.7333333333333333,0.709551656920078,0.6431818181818182,0.6535087719298245,0.6475563909774436,0.29651080973057514,v25(p_c=0),16.5
42,blood,CBM,2,OK,0.72,0.5950292397660818,0.6000000000000001,0.587719298245614,0.592074592074592,0.18731716231633877,v25(p_c=0),17.1
42,blood,CBM,3,OK,0.7866666666666666,0.7748538011695906,0.728414442700157,0.7836257309941521,0.7427101200686106,0.5090548625853756,v26 main_pc0,10.9
42,blood,CBM,4,OK,0.8,0.7587719298245614,0.7270471464019852,0.6783625730994152,0.6950393060449986,0.4024759036123166,v25(p_c=0),18.3
42,blood,CBM,5,OK,0.68,0.706140350877193,0.6219604863221885,0.6564327485380117,0.6237458193979933,0.27625071285636543,v25(p_c=0),6.5
42,blood,CBM,6,OK,0.76,0.20370370370370372,0.38,0.5,0.4318181818181818,0.0,v25(p_c=0),5.3
42,blood,CBM,7,OK,0.8,0.7933723196881094,0.7251521298174441,0.7163742690058479,0.7204968944099379,0.4414391351222013,v25(p_c=0),18.5
42,blood,CBM,8,OK,0.7567567567567568,0.7378740970072241,0.6320346320346321,0.5944272445820433,0.6035714285714285,0.2233174108074361,v25(p_c=0),19.5
42,blood,CBM,9,OK,0.8648648648648649,0.868937048503612,0.8272383354350568,0.7678018575851393,0.7909604519774012,0.5920643009085318,v26 main_pc0,6.8
42,car,CBM_KE,0,OK,0.9075144508670521,0.9993302717183314,0.47080291970802923,0.4807692307692308,0.4744961240310077,0.7902078803378895,v25(p_c=0),66.1
42,car,CBM_KE,1,OK,0.8323699421965318,0.9981343283582089,0.45166666666666666,0.39743589743589747,0.4087311034400667,0.6036270287404705,v25(p_c=0),81.1
42,car,CBM_KE,2,OK,0.8901734104046243,0.9984939759036144,0.4660714285714286,0.46153846153846156,0.4609674329501916,0.7484164793722441,v25(p_c=0),59.9
